# From MPC 75007
P/2007 VQ11 (Catalina),e,12.3246,163.8327,277.8722,5.410548,0.0783145,0.50350843,216.0859,09/07.0/2015,2000,g 12.0,4.0
# From MPC 81468
C/2007 VO53 (Spacewatch),h,04/26.8600/2010,86.9643,59.7136,75.1535,1.001757,4.849706,2000,7.0,4.0
# From MPC 63599
C/2007 W1 (Boattini),e,9.8803,334.8982,306.0877,1144,0.0000255,0.99925995,0.0000,06/22.4738/2008,2000,g  9.5,4.0
# From MPC 63376
C/2007 W3 (LINEAR),e,78.6705,72.9842,112.4065,3222,0.0000054,0.99945400,0.0000,06/04.5471/2008,2000,g 12.0,4.0
# From MPC 62271
C/2007 Y1 (LINEAR),e,110.2279,132.9528,357.1697,4781,0.0000030,0.99929795,0.0000,03/18.1153/2008,2000,g 10.5,4.0
# From MPC 62271
C/2007 Y2 (McNaught),e,98.5897,303.4683,257.7679,985.4808,0.0000319,0.99573052,0.0000,04/10.7455/2008,2000,g  9.0,4.0
# From MPC 65935
C/2008 A1 (McNaught),e,82.5254,277.9564,348.2737,2987,0.0000060,0.99964361,0.0000,09/27.8347/2008,2000,g  6.5,4.0
# From MPC 62582
C/2008 C1 (Chen-Gao),e,61.9683,307.6233,181.0123,5124,0.0000027,0.99975328,0.0000,04/18.0596/2008,2000,g 10.0,4.0
# From MPC 75708
P/2008 CL94 (Lemmon),e,8.3533,33.3676,81.3118,6.148851,0.0646418,0.12133741,216.9253,09/07.0/2015,2000,g  8.0,4.0
# From MPC 64113
C/2008 E1 (Catalina),e,34.8318,188.8351,270.6779,10.81265,0.0277208,0.55109159,71.4857,09/07.0/2015,2000,g  7.0,4.0
# From MPC 68392
C/2008 E3 (Garradd),e,105.0700,105.7406,217.9944,1250,0.0000223,0.99558091,0.0000,07/29.9890/2008,2000,g  6.0,4.0
# From MPC 88324
C/2008 FK75 (Lemmon-Siding Spring),h,09/28.7135/2010,61.2529,218.2699,80.4204,1.000101,4.510571,2000,5.0,4.0
# From MPC 82314
C/2008 G1 (Gibbs),e,73.0086,215.9153,63.6879,272.1287,0.0002196,0.98533122,0.0000,01/10.1041/2009,2000,g  9.5,4.0
# From MPC 63137
C/2008 H1 (LINEAR),e,75.4123,34.4863,95.9579,50.80255,0.0027219,0.94585029,7.4298,09/07.0/2015,2000,g 10.5,4.0
# From MPC 65054
C/2008 J1 (Boattini),e,61.7281,273.4389,68.2122,159.0284,0.0004915,0.98908910,0.0000,07/09.6082/2008,2000,g 10.0,4.0
# From MPC 75709
P/2008 J3 (McNaught),e,25.3505,9.8155,4.6022,3.904276,0.1277595,0.41054142,303.3985,09/07.0/2015,2000,g 12.0,4.0
# From MPC 63376
C/2008 J5 (Garradd),e,93.2873,287.1821,313.0874,68.36737,0.0017435,0.97155170,0.0000,04/01.8712/2008,2000,g 12.0,4.0
# From MPC 82314
C/2008 J6 (Hill),h,04/08.0628/2008,44.9141,298.2834,10.5850,1.000953,2.003450,2000,10.5,4.0
# From MPC 75709
P/2008 L2 (Hill),e,25.8282,218.0208,141.4589,6.020410,0.0667214,0.61184917,172.2419,09/07.0/2015,2000,g 12.5,4.0
# From MPC 68902
C/2008 N1 (Holmes),e,115.3942,357.3514,100.6746,901.8127,0.0000364,0.99691510,0.0000,09/24.2773/2009,2000,g  9.0,4.0
# From MPC 75709
P/2008 O2 (McNaught),e,9.5133,325.8539,27.1704,4.492499,0.1035075,0.15090338,241.9103,09/07.0/2015,2000,g  9.0,4.0
# From MPC 64114
P/2008 O3 (Boattini),e,32.2170,47.6012,341.2816,8.239655,0.0416716,0.69380322,110.6846,09/07.0/2015,2000,g 13.0,4.0
# From MPC 82314
C/2008 P1 (Garradd),e,64.2496,357.8066,11.8684,44169,0.0000001,0.99991166,0.0000,07/21.4336/2009,2000,g  7.0,4.0
# From MPC 65935
C/2008 Q1 (Maticic),e,118.5198,9.1497,104.2581,567.3814,0.0000729,0.99479780,0.0000,12/28.8338/2008,2000,g 10.0,4.0
# From MPC 80896
C/2008 Q3 (Garradd),e,140.7758,219.5762,340.5884,1238,0.0000226,0.99854900,0.0000,06/20.8410/2009,2000,g 10.0,4.0
# From MPC 75709
P/2008 QP20 (LINEAR-Hill),e,7.7418,324.9656,72.3600,3.491450,0.1510759,0.50639214,17.0252,09/07.0/2015,2000,g 15.5,4.0
# From MPC 64115
C/2008 R3 (LINEAR),e,43.2053,270.5769,84.2920,18.32348,0.0125659,0.89503681,31.2057,09/07.0/2015,2000,g 13.0,4.0
# From MPC 95207
C/2008 S3 (Boattini),h,06/10.3594/2011,162.7032,55.0158,40.1613,1.003766,8.016618,2000,4.0,4.0
# From MPC 82717
P/2008 T1 (Boattini),e,2.0790,291.7404,35.8532,4.247981,0.1125720,0.27903418,310.6371,09/07.0/2015,2000,g 11.0,4.0
# From MPC 66921
C/2008 T2 (Cardinal),h,06/14.9098/2009,56.4438,309.6654,215.8232,1.000020,1.197934,2000,6.0,4.0
# From MPC 75710
P/2008 T4 (Hill),e,6.3106,44.6322,1.6400,4.461961,0.1045720,0.43445995,255.8768,09/07.0/2015,2000,g 13.5,4.0
# From MPC 66204
P/2008 WZ96 (LINEAR),e,6.9580,59.0475,337.8333,3.359578,0.1600578,0.50973758,26.4176,09/07.0/2015,2000,g 13.5,4.0
# From MPC 65057
C/2008 X3 (LINEAR),e,66.5062,337.4931,140.9025,43.52534,0.0034323,0.95620209,8.6585,09/07.0/2015,2000,g 13.0,4.0
# From MPC 65935
P/2008 Y1 (Boattini),e,8.9110,259.3417,162.7977,4.802306,0.0936547,0.73614406,222.8844,09/07.0/2015,2000,g 15.0,4.0
# From MPC 75710
P/2008 Y2 (Gibbs),e,7.2879,330.8629,162.3386,3.581078,0.1454399,0.54499645,351.2755,09/07.0/2015,2000,g 16.0,4.0
# From MPC 75710
P/2008 Y3 (McNaught),e,38.8236,262.8537,238.3076,8.030365,0.0433113,0.44839100,105.1260,09/07.0/2015,2000,g  8.5,4.0
# From MPC 88693
P/2008 Y12 (SOHO),e,23.5809,309.8435,144.3246,3.076479,0.1826514,0.97813146,0.0000,05/17.8833/2014,2000,g  9.0,4.0
